0	32	0	0	0	0	0	0	0
0.0015625	32	7.62939e-08	-2.36562e-06	-0.0015625	-1.39528e-06	2.8341e-09	-1.39528e-06	2.8341e-09
0.003125	32	3.05175e-07	-9.46142e-06	-0.00312498	-5.58259e-06	2.27096e-08	-5.58259e-06	2.27096e-08
0.0046875	32	6.86641e-07	-2.12872e-05	-0.00468744	-1.2564e-05	7.66839e-08	-1.2564e-05	7.66839e-08
0.00625	32	1.22069e-06	-3.78432e-05	-0.00624985	-2.23415e-05	1.81835e-07	-2.23415e-05	1.81835e-07
0.0078125	32	1.90731e-06	-5.91291e-05	-0.00781221	-3.4917e-05	3.55259e-07	-3.4917e-05	3.55259e-07
0.009375	32	2.74651e-06	-8.51444e-05	-0.00937449	-5.02924e-05	6.14069e-07	-5.02924e-05	6.14069e-07
0.0109375	32	3.73827e-06	-0.000115889	-0.0109367	-6.84694e-05	9.75401e-07	-6.84694e-05	9.75401e-07
0.0125	32	4.88258e-06	-0.000151364	-0.0124988	-8.94497e-05	1.45641e-06	-8.94497e-05	1.45641e-06
0.0140625	32	6.17944e-06	-0.000191567	-0.0140608	-0.000113235	2.07427e-06	-0.000113235	2.07427e-06
0.015625	32	7.62883e-06	-0.000236497	-0.0156226	-0.000139827	2.84615e-06	-0.000139827	2.84615e-06
0.0171875	32	9.23074e-06	-0.000286157	-0.0171843	-0.000169226	3.78928e-06	-0.000169226	3.78928e-06
0.01875	31	1.00001	-0.000268273	-0.0161103	-0.000164541	3.70943e-06	-0.000164541	3.70943e-06
0.0203125	31	1.00001	-0.000318951	-0.0178374	-0.00019591	4.80457e-06	-0.00019591	4.80457e-06
0.021875	31	1.00001	-0.000375019	-0.0195643	-0.000230751	6.10069e-06	-0.000230751	6.10069e-06
0.0234375	31	1.00001	-0.000436475	-0.021291	-0.000269068	7.61903e-06	-0.000269068	7.61903e-06
0.025	31	1.00002	-0.000503316	-0.0230176	-0.000310862	9.38079e-06	-0.000310862	9.38079e-06
0.0265625	31	1.00002	-0.000575543	-0.0247439	-0.000356135	1.14073e-05	-0.000356135	1.14073e-05
0.028125	31	1.00002	-0.000653158	-0.0264701	-0.000404889	1.37198e-05	-0.000404889	1.37198e-05
0.0296875	31	1.00002	-0.000736159	-0.0281959	-0.000457125	1.63396e-05	-0.000457125	1.63396e-05
0.03125	31	1.00002	-0.000824539	-0.0299216	-0.000512846	1.9288e-05	-0.000512846	1.9288e-05
0.0328125	31	1.00003	-0.000918308	-0.0316469	-0.000572053	2.25864e-05	-0.000572053	2.25864e-05
0.034375	31	1.00003	-0.00101746	-0.033372	-0.000634747	2.62562e-05	-0.000634747	2.62562e-05
0.0359375	31	1.00003	-0.001122	-0.0350968	-0.000700929	3.03188e-05	-0.000700929	3.03188e-05
0.0375	31	1.00003	-0.00123192	-0.0368212	-0.000770601	3.47956e-05	-0.000770601	3.47956e-05
0.0390625	30.9999	1.00004	-0.00134722	-0.0385453	-0.000843764	3.9708e-05	-0.000843764	3.9708e-05
0.040625	30.9999	1.00004	-0.0014679	-0.0402691	-0.000920419	4.50775e-05	-0.000920419	4.50775e-05
0.0421875	30.9999	1.00004	-0.00159397	-0.0419925	-0.00100057	5.09256e-05	-0.00100057	5.09256e-05
0.04375	29.9999	2.00004	-0.0014877	-0.0391929	-0.000971483	4.9799e-05	-0.000971483	4.9799e-05
0.0453125	29.9999	2.00004	-0.0016089	-0.0410633	-0.0010524	5.59368e-05	-0.0010524	5.59368e-05
0.046875	29.9999	2.00005	-0.00173599	-0.0429334	-0.00113742	6.25773e-05	-0.00113742	6.25773e-05
0.0484375	29.9999	2.00005	-0.00186897	-0.0448031	-0.00122652	6.97455e-05	-0.00122652	6.97455e-05
0.05	29.9999	2.00005	-0.00200784	-0.0466724	-0.00131972	7.74666e-05	-0.00131972	7.74666e-05
0.0515625	29.9999	2.00006	-0.0021526	-0.0485413	-0.00141702	8.57655e-05	-0.00141702	8.57655e-05
0.053125	29.9999	2.00006	-0.00230324	-0.0504097	-0.00151841	9.46674e-05	-0.00151841	9.46674e-05
0.0546875	29.9999	2.00006	-0.00245976	-0.0522777	-0.00162391	0.000104197	-0.00162391	0.000104197
0.05625	28.9999	3.00006	-0.00228406	-0.0485434	-0.00157364	0.000101686	-0.00157364	0.000101686
0.0578125	28.9999	3.00006	-0.00243289	-0.0505391	-0.00167948	0.000111516	-0.00167948	0.000111516
0.059375	28.9999	3.00006	-0.00258797	-0.0525344	-0.00178994	0.000121996	-0.00178994	0.000121996
0.0609375	28.9999	3.00007	-0.00274929	-0.0545292	-0.00190503	0.000133157	-0.00190503	0.000133157
0.0625	28.9999	3.00007	-0.00291686	-0.0565236	-0.00202475	0.000145025	-0.00202475	0.000145025
0.0640625	28.9999	3.00007	-0.00309068	-0.0585175	-0.00214911	0.000157629	-0.00214911	0.000157629
0.065625	28.9999	3.00008	-0.00327075	-0.0605108	-0.00227809	0.000170998	-0.00227809	0.000170998
0.0671876	28.9998	3.00008	-0.00345706	-0.0625037	-0.00241171	0.00018516	-0.00241171	0.00018516
0.0687501	28.9998	3.00008	-0.00364961	-0.064496	-0.00254996	0.000200142	-0.00254996	0.000200142
0.0703126	28.9998	3.00009	-0.00384841	-0.0664877	-0.00269284	0.000215974	-0.00269284	0.000215974
0.0718751	28.9998	3.00009	-0.00405345	-0.0684789	-0.00284036	0.000232684	-0.00284036	0.000232684
0.0734376	28.9998	3.00009	-0.00426473	-0.0704694	-0.00299252	0.000250299	-0.00299252	0.000250299
0.0750001	28.9998	3.0001	-0.00448226	-0.0724594	-0.00314931	0.000268849	-0.00314931	0.000268849
0.0765626	28.9998	3.0001	-0.00470601	-0.0744487	-0.00331074	0.000288362	-0.00331074	0.000288362
0.0781251	28.9998	3.00011	-0.00493601	-0.0764374	-0.00347681	0.000308866	-0.00347681	0.000308866
0.0796876	28.9998	3.00011	-0.00517225	-0.0784254	-0.00364751	0.00033039	-0.00364751	0.00033039
0.0812501	28.9998	3.00011	-0.00541472	-0.0804127	-0.00382285	0.000352961	-0.00382285	0.000352961
0.0828126	28.9997	3.00012	-0.00566343	-0.0823994	-0.00400283	0.00037661	-0.00400283	0.00037661
0.0843751	28.9997	3.00012	-0.00591837	-0.0843852	-0.00418744	0.000401364	-0.00418744	0.000401364
0.0859376	28.9997	3.00013	-0.00617954	-0.0863704	-0.00437669	0.000427252	-0.00437669	0.000427252
0.0875001	28.9997	3.00013	-0.00644695	-0.0883548	-0.00457058	0.000454302	-0.00457058	0.000454302
0.0890626	28.9997	3.00013	-0.00672058	-0.0903384	-0.0047691	0.000482543	-0.0047691	0.000482543
0.0906251	28.9997	3.00014	-0.00700046	-0.0923212	-0.00497226	0.000512005	-0.00497226	0.000512005
0.0921877	28.9997	3.00014	-0.00728656	-0.0943032	-0.00518005	0.000542715	-0.00518005	0.000542715
0.0937502	27.9997	4.00012	-0.00672596	-0.0870475	-0.00501001	0.000528913	-0.00501001	0.000528913
0.0953127	27.9997	4.00012	-0.00699189	-0.0891375	-0.00521484	0.000559741	-0.00521484	0.000559741
0.0968752	27.9997	4.00013	-0.00726428	-0.0912268	-0.00542475	0.000591819	-0.00542475	0.000591819
0.0984377	27.9996	4.00013	-0.00754311	-0.0933152	-0.00563973	0.000625177	-0.00563973	0.000625177
0.1	27.9996	4.00013	-0.0078284	-0.0954029	-0.0058598	0.000659847	-0.0058598	0.000659847
0.101563	27.9996	4.00014	-0.00812012	-0.0974898	-0.00608495	0.00069586	-0.00608495	0.00069586
0.103125	27.9996	4.00014	-0.00841831	-0.0995759	-0.00631518	0.000733247	-0.00631518	0.000733247
0.104688	27.9996	4.00015	-0.00872294	-0.101661	-0.00655049	0.000772041	-0.00655049	0.000772041
0.10625	27.9995	4.00015	-0.00903402	-0.103745	-0.00679087	0.000812271	-0.00679087	0.000812271
0.107813	27.9995	4.00015	-0.00935153	-0.105829	-0.00703633	0.000853969	-0.00703633	0.000853969
0.109375	27.9995	4.00016	-0.0096755	-0.107911	-0.00728687	0.000897166	-0.00728687	0.000897166
0.110938	27.9995	4.00016	-0.0100059	-0.109993	-0.00754248	0.000941894	-0.00754248	0.000941894
0.1125	27.9995	4.00017	-0.0103428	-0.112074	-0.00780316	0.000988184	-0.00780316	0.000988184
0.114063	27.9994	4.00017	-0.010686	-0.114154	-0.00806892	0.00103607	-0.00806892	0.00103607
0.115625	27.9994	4.00018	-0.0110358	-0.116232	-0.00833974	0.00108558	-0.00833974	0.00108558
0.117188	27.9994	4.00018	-0.0113919	-0.11831	-0.00861563	0.00113674	-0.00861563	0.00113674
0.11875	27.9994	4.00019	-0.0117545	-0.120387	-0.00889659	0.00118959	-0.00889659	0.00118959
0.120313	27.9994	4.00019	-0.0121235	-0.122463	-0.0091826	0.00124416	-0.0091826	0.00124416
0.121875	27.9993	4.00019	-0.012499	-0.124537	-0.00947368	0.00130048	-0.00947368	0.00130048
0.123438	27.9993	4.0002	-0.0128808	-0.126611	-0.00976982	0.00135858	-0.00976982	0.00135858
0.125	27.9993	4.0002	-0.0132691	-0.128684	-0.010071	0.0014185	-0.010071	0.0014185
0.126563	27.9993	4.00021	-0.0136639	-0.130755	-0.0103773	0.00148026	-0.0103773	0.00148026
0.128126	27.9993	4.00021	-0.014065	-0.132825	-0.0106885	0.0015439	-0.0106885	0.0015439
0.129688	27.9992	4.00022	-0.0144726	-0.134895	-0.0110049	0.00160944	-0.0110049	0.00160944
0.131251	27.9992	4.00022	-0.0148866	-0.136963	-0.0113263	0.00167692	-0.0113263	0.00167692
0.132813	27.9992	4.00023	-0.015307	-0.13903	-0.0116527	0.00174638	-0.0116527	0.00174638
0.134376	27.9992	4.00023	-0.0157338	-0.141095	-0.0119841	0.00181784	-0.0119841	0.00181784
0.135938	27.9991	4.00024	-0.016167	-0.14316	-0.0123206	0.00189133	-0.0123206	0.00189133
0.137501	27.9991	4.00024	-0.0166066	-0.145223	-0.0126622	0.00196689	-0.0126622	0.00196689
0.139063	27.9991	4.00024	-0.0170526	-0.147285	-0.0130087	0.00204454	-0.0130087	0.00204454
0.140626	27.9991	4.00025	-0.0175051	-0.149346	-0.0133603	0.00212432	-0.0133603	0.00212432
0.142188	27.999	4.00025	-0.0179639	-0.151405	-0.0137169	0.00220627	-0.0137169	0.00220627
0.143751	27.999	4.00026	-0.0184291	-0.153463	-0.0140784	0.0022904	-0.0140784	0.0022904
0.145313	26.9991	5.00017	-0.0168926	-0.140667	-0.0135792	0.00222703	-0.0135792	0.00222703
0.146876	26.9991	5.00018	-0.0173183	-0.142814	-0.0139321	0.00231007	-0.0139321	0.00231007
0.148438	26.999	5.00018	-0.0177506	-0.144959	-0.0142903	0.00239526	-0.0142903	0.00239526
0.150001	26.999	5.00019	-0.0181893	-0.147104	-0.0146539	0.00248264	-0.0146539	0.00248264
0.151564	26.999	5.00019	-0.0186345	-0.149247	-0.0150229	0.00257224	-0.0150229	0.00257224
0.153126	26.9989	5.0002	-0.0190863	-0.151389	-0.0153972	0.00266409	-0.0153972	0.00266409
0.154689	26.9989	5.0002	-0.0195445	-0.15353	-0.0157769	0.00275823	-0.0157769	0.00275823
0.156251	26.9989	5.00021	-0.0200092	-0.155669	-0.0161619	0.00285468	-0.0161619	0.00285468
0.157814	25.999	6.00009	-0.0181892	-0.141508	-0.0155315	0.00276475	-0.0155315	0.00276475
0.159376	25.9989	6.00009	-0.0186109	-0.143713	-0.0159064	0.00285944	-0.0159064	0.00285944
0.160939	25.9988	5.00054	-0.0196017	-0.156307	-0.0149544	0.00265906	-0.0149544	0.00265906
0.162552	25.9988	5.00055	-0.02006	-0.158214	-0.015294	0.00274972	-0.015294	0.00274972
0.164165	25.9987	5.00056	-0.020524	-0.160119	-0.015638	0.00284248	-0.015638	0.00284248
0.165778	25.9987	5.00057	-0.0209937	-0.162023	-0.0159863	0.00293737	-0.0159863	0.00293737
0.167391	25.9987	5.00058	-0.0214691	-0.163925	-0.016339	0.00303443	-0.016339	0.00303443
0.169004	25.9987	5.00059	-0.0219503	-0.165826	-0.0166959	0.00313368	-0.0166959	0.00313368
0.170616	25.9986	5.0006	-0.0224372	-0.167726	-0.0170571	0.00323515	-0.0170571	0.00323515
0.172229	25.9986	5.00061	-0.0229298	-0.169625	-0.0174227	0.00333887	-0.0174227	0.00333887
0.173842	25.9986	5.00062	-0.0234282	-0.171522	-0.0177925	0.00344486	-0.0177925	0.00344486
0.175455	25.9985	5.00063	-0.0239322	-0.173418	-0.0181666	0.00355315	-0.0181666	0.00355315
0.177068	25.9985	5.00064	-0.024442	-0.175312	-0.018545	0.00366378	-0.018545	0.00366378
0.178681	25.9985	5.00065	-0.0249575	-0.177205	-0.0189277	0.00377676	-0.0189277	0.00377676
0.180294	25.9984	5.00066	-0.0254787	-0.179097	-0.0193147	0.00389213	-0.0193147	0.00389213
0.181907	25.9984	5.00067	-0.0260056	-0.180987	-0.0197059	0.00400991	-0.0197059	0.00400991
0.18352	25.9984	5.00068	-0.0265382	-0.182875	-0.0201014	0.00413013	-0.0201014	0.00413013
0.185133	25.9983	5.00069	-0.0270765	-0.184763	-0.0205011	0.00425282	-0.0205011	0.00425282
0.186746	25.9983	5.0007	-0.0276204	-0.186648	-0.020905	0.00437801	-0.020905	0.00437801
0.188359	25.9983	5.00071	-0.0281701	-0.188533	-0.0213133	0.00450572	-0.0213133	0.00450572
0.189972	25.9982	5.00072	-0.0287255	-0.190415	-0.0217257	0.00463599	-0.0217257	0.00463599
0.191585	25.9982	5.00073	-0.0292866	-0.192296	-0.0221424	0.00476884	-0.0221424	0.00476884
0.193198	25.9981	5.00074	-0.0298533	-0.194176	-0.0225633	0.00490429	-0.0225633	0.00490429
0.194811	25.9981	5.00075	-0.0304257	-0.196054	-0.0229884	0.00504238	-0.0229884	0.00504238
0.196424	25.9981	5.00076	-0.0310038	-0.197931	-0.0234177	0.00518314	-0.0234177	0.00518314
0.198037	25.998	5.00077	-0.0315876	-0.199806	-0.0238512	0.00532659	-0.0238512	0.00532659
0.19965	25.998	5.00078	-0.0321771	-0.201679	-0.0242889	0.00547275	-0.0242889	0.00547275
0.201263	25.998	5.00079	-0.0327722	-0.203551	-0.0247308	0.00562167	-0.0247308	0.00562167
0.202876	25.9979	5.0008	-0.033373	-0.205421	-0.0251769	0.00577336	-0.0251769	0.00577336
0.204489	25.9979	5.00081	-0.0339794	-0.207289	-0.0256272	0.00592785	-0.0256272	0.00592785
0.206101	25.9978	5.00082	-0.0345915	-0.209156	-0.0260816	0.00608517	-0.0260816	0.00608517
0.207714	25.9978	5.00083	-0.0352093	-0.211021	-0.0265401	0.00624536	-0.0265401	0.00624536
0.209327	25.9978	5.00084	-0.0358327	-0.212884	-0.0270028	0.00640843	-0.0270028	0.00640843
0.21094	25.9977	5.00085	-0.0364617	-0.214746	-0.0274697	0.00657441	-0.0274697	0.00657441
0.212553	25.9977	5.00086	-0.0370964	-0.216606	-0.0279407	0.00674334	-0.0279407	0.00674334
0.214166	25.9976	5.00087	-0.0377367	-0.218464	-0.0284157	0.00691524	-0.0284157	0.00691524
0.215779	25.9976	5.00088	-0.0383827	-0.22032	-0.028895	0.00709013	-0.028895	0.00709013
0.217392	25.9975	5.00089	-0.0390343	-0.222175	-0.0293783	0.00726805	-0.0293783	0.00726805
0.219005	25.9975	5.0009	-0.0396916	-0.224027	-0.0298657	0.00744902	-0.0298657	0.00744902
0.220618	25.9975	5.00091	-0.0403544	-0.225878	-0.0303572	0.00763308	-0.0303572	0.00763308
0.222231	25.9974	5.00092	-0.0410229	-0.227728	-0.0308528	0.00782024	-0.0308528	0.00782024
0.223844	25.9974	5.00093	-0.041697	-0.229575	-0.0313524	0.00801054	-0.0313524	0.00801054
