0	32	0	0
0.0015625	32	0	1.90735e-06
0.003125	32	0	1.90735e-06
0.0046875	32	0	0
0.00625	32	0	0
0.0078125	32	0	0
0.009375	32	0	0
0.0109375	32	0	0
0.0125	32	0	0
0.0140625	32	0	0
0.015625	32	0	1.90735e-06
0.0171875	32	0	0
0.01875	32	0	0
0.0203125	32	0	0
0.021875	32	0	0
0.0234375	32	0	0
0.025	32	0	0
0.0265625	32	0	0
0.028125	32	0	1.90735e-06
0.0296875	32	0	0
0.03125	32	0	0
0.0328125	32	0	3.8147e-06
0.034375	32	0	0
0.0359375	32	0	0
0.0375	32	0	0
0.0390625	32	0	0
0.040625	32	0	0
0.0421875	32	0	0
0.04375	32	0	0
0.0453125	32	0	0
0.046875	32	0	0
0.0484375	32	0	3.8147e-06
0.05	32	0	0
0.0515625	32	0	1.90735e-06
0.053125	32	0	0
0.0546875	32	0	0
0.05625	32	0	0
0.0578125	32	0	0
0.059375	32	0	0
0.0609375	32	0	0
0.0625	32	0	3.8147e-06
0.0640625	32	0	0
0.065625	32	0	0
0.0671875	32	0	0
0.06875	32	0	0
0.0703125	32	0	0
0.071875	32	0	0
0.0734375	32	0	0
0.075	32	0	0
0.0765625	32	0	0
0.078125	32	0	1.90735e-06
0.0796875	32	0	0
0.08125	32	0	1.90735e-06
0.0828125	32	0	1.90735e-06
0.084375	32	0	3.8147e-06
0.0859375	31	1	0
0.0875	31	1	3.8147e-06
0.0890625	31	1	0
0.090625	31	1	1.90735e-06
0.0921874	31	1	0
0.0937499	31	1	1.90735e-06
0.0953124	31	1	1.90735e-06
0.0968749	31	1	0
0.0984374	31	1	0
0.0999999	31	1	0
0.101562	31	1	0
0.103125	31	1	0
0.104687	31	1	0
0.10625	31	1	0
0.107812	31	1	0
0.109375	31	1	0
0.110937	30	2	1.90735e-06
0.1125	30	2	0
0.114062	30	2	0
0.115625	30	2	0
0.117187	30	2	0
0.11875	30	2	0
0.120312	30	2	0
0.121875	30	2	0
0.123437	30	2	3.8147e-06
0.125	30	2	0
0.126562	30	2	3.8147e-06
0.128125	30	2	0
0.129687	30	2	1.90735e-06
0.13125	30	2	1.90735e-06
0.132812	30	2	0
0.134375	30	2	0
0.135937	30	2	0
0.1375	30	2	0
0.139062	30	2	0
0.140625	30	2	0
0.142187	29	3	0
0.14375	29	3	0
0.145312	29	3	3.8147e-06
0.146875	29	3	0
0.148438	29	3	3.8147e-06
0.15	29	2.99999	5.72205e-06
0.151563	29	2.99999	3.8147e-06
0.153125	29	2.99999	1.90735e-06
0.154688	29	2.99998	5.72205e-06
0.15625	29	2.99998	1.14441e-05
0.157813	29	2.99997	1.33514e-05
0.159375	29	2.99997	1.71661e-05
0.160938	29	2.99996	1.52588e-05
0.1625	29	2.99995	2.28882e-05
0.164063	29	2.99995	2.86102e-05
0.165625	29	2.99994	2.86102e-05
0.167188	29	2.99993	3.24249e-05
0.16875	29	2.99992	3.62396e-05
0.170313	29	2.99991	4.19617e-05
0.171875	29	2.9999	4.76837e-05
0.173438	29.0001	2.99989	5.72205e-05
0.175	29.0001	2.99988	5.72205e-05
0.176563	29.0001	2.99987	6.86646e-05
0.178125	29.0001	2.99986	7.62939e-05
0.179688	28.0127	3.97454	0.0127296
0.181251	28.0128	3.97448	0.0127602
0.182814	28.0128	3.97443	0.0127831
0.184377	28.0128	3.97438	0.0128098
0.18594	28.0128	3.97432	0.0128422
0.187503	28.0129	3.97427	0.0128651
0.189066	28.0129	3.97422	0.0128918
0.19063	28.0129	3.97416	0.0129147
0.192193	28.0129	3.97411	0.0129471
0.193756	28.013	3.97405	0.0129738
0.195319	27.0404	4.91917	0.0404091
0.196883	27.0405	4.91904	0.0404739
0.198448	27.0406	4.9189	0.0405464
0.200012	27.0406	4.91876	0.0406208
0.201577	27.0407	4.91862	0.0406895
0.203141	27.0408	4.91848	0.04076
0.204706	27.0408	4.91833	0.0408363
0.20627	27.0409	4.91819	0.0409012
0.207835	27.041	4.91805	0.0409756
0.209399	27.041	4.91791	0.0410461
0.210964	26.0769	5.8463	0.076849
0.21253	26.077	5.84606	0.076973
0.214096	26.0771	5.84581	0.077095
0.215663	26.0772	5.84557	0.0772095
0.217229	26.0773	5.84532	0.0773392
0.218795	25.1195	6.76097	0.119518
0.220364	25.1197	6.76062	0.119692
0.221932	25.1199	6.76027	0.119869
0.2235	25.12	6.75991	0.120045
0.225069	25.1202	6.75956	0.12022
0.226637	25.1204	6.7592	0.120396
0.228205	25.1206	6.75885	0.120575
0.229774	25.1208	6.75849	0.120749
0.231342	25.1209	6.75814	0.120932
0.232911	25.1211	6.75778	0.121115
0.234479	25.1213	6.75742	0.121288
0.236048	25.1215	6.75706	0.121464
0.237616	25.1217	6.7567	0.121647
0.239185	25.1218	6.75634	0.12183
0.240753	25.122	6.75598	0.122007
0.242321	25.1222	6.75561	0.12219
0.24389	25.1224	6.75525	0.122375
0.245458	25.1226	6.75488	0.122555
0.247027	25.1227	6.75452	0.122738
0.248595	25.1229	6.75415	0.122925
0.250164	25.1231	6.75378	0.123104
0.251733	25.1233	6.75341	0.123295
0.253301	25.1235	6.75305	0.123474
0.25487	25.1237	6.75268	0.123661
0.256438	25.1239	6.75231	0.12384
0.258007	25.124	6.75194	0.124031
0.259575	25.1242	6.75156	0.124214
0.261144	25.1244	6.75119	0.124401
0.262713	25.1246	6.75082	0.124588
0.264281	25.1248	6.75044	0.124777
0.26585	25.125	6.75006	0.124966
0.267418	25.1252	6.74969	0.125153
0.268987	25.1253	6.74931	0.125341
0.270556	25.1255	6.74893	0.125528
0.272124	25.1257	6.74855	0.125721
0.273693	25.1259	6.74817	0.125912
0.275262	25.1261	6.74779	0.126106
0.27683	25.1263	6.74741	0.126291
0.278399	25.1265	6.74703	0.126486
0.279968	25.1267	6.74664	0.126678
0.281536	25.1269	6.74626	0.126865
0.283105	25.1271	6.74588	0.127058
0.284674	25.1273	6.74549	0.127251
0.286243	25.1274	6.7451	0.127447
0.287811	25.1276	6.74472	0.12764
0.28938	25.1278	6.74433	0.127836
0.290949	25.128	6.74394	0.128031
0.292518	25.1282	6.74355	0.128227
0.294086	25.1284	6.74316	0.128422
0.295655	25.1286	6.74277	0.128616
0.297224	25.1288	6.74237	0.128809
0.298793	25.129	6.74198	0.129005
0.300362	25.1292	6.74159	0.129204
0.30193	25.1294	6.74119	0.129404
0.303499	25.1296	6.7408	0.129601
0.305068	25.1298	6.7404	0.129799
0.306637	25.13	6.74	0.129999
0.308206	25.1302	6.7396	0.130199
0.309775	25.1304	6.7392	0.130396
0.311344	25.1306	6.7388	0.1306
0.312913	25.1308	6.7384	0.130796
0.314482	24.1794	7.64126	0.179371
0.316053	24.1796	7.64076	0.179619
0.317624	24.1799	7.64025	0.179874
0.319195	24.1801	7.63974	0.18013
0.320767	24.1804	7.63923	0.180386
0.322338	24.1806	7.63873	0.180634
0.32391	24.1809	7.63822	0.180887
0.325481	24.1811	7.6377	0.181149
0.327052	24.1814	7.63719	0.181402
0.328624	24.1817	7.63668	0.181652
0.330195	24.1819	7.63617	0.181915
0.331767	24.1822	7.63566	0.182171
0.333338	24.1824	7.63514	0.182434
0.334909	23.2368	8.5265	0.236752
0.336484	23.2371	8.52588	0.237055
0.338058	23.2374	8.52527	0.237364
0.339632	23.2377	8.52466	0.237671
0.341206	23.238	8.52404	0.23798
0.34278	22.2985	9.40308	0.298458
0.344358	22.2988	9.40237	0.298809
0.345935	22.2992	9.40167	0.299162
0.347512	22.2995	9.40097	0.299519
0.349089	22.2999	9.40026	0.299862
0.350667	22.3002	9.39956	0.30022
0.352244	22.3006	9.39885	0.300571
0.353821	22.3009	9.39815	0.300926
0.355399	22.3013	9.39744	0.301277
0.356976	22.3016	9.39673	0.301636
0.358553	22.302	9.39602	0.301983
0.360131	22.3023	9.39531	0.302343
0.361708	22.3027	9.39461	0.302692
0.363286	22.3031	9.39389	0.303057
0.364863	22.3034	9.39318	0.303406
0.36644	22.3038	9.39247	0.303764
0.368018	22.3041	9.39176	0.304115
0.369595	22.3045	9.39105	0.304474
0.371173	22.3048	9.39033	0.304832
0.37275	22.3052	9.38962	0.305191
0.374328	21.3724	10.2552	0.372417
0.375909	21.3728	10.2544	0.372801
0.37749	21.3732	10.2536	0.373188
0.379071	21.3736	10.2528	0.373581
0.380652	21.374	10.252	0.373978
0.382233	21.3744	10.2513	0.374363
0.383814	21.3748	10.2505	0.374756
0.385395	21.3752	10.2497	0.375149
0.386976	21.3755	10.2489	0.375538
0.388557	21.3759	10.2481	0.375931
0.390138	21.3763	10.2473	0.376326
0.391719	21.3767	10.2466	0.376719
0.3933	21.3771	10.2458	0.37711
0.394881	21.3775	10.245	0.377502
0.396462	21.3779	10.2442	0.377901
0.398043	21.3783	10.2434	0.378292
0.399625	21.3787	10.2426	0.378689
0.401206	21.3791	10.2418	0.379086
0.402787	21.3795	10.241	0.379478
0.404368	21.3799	10.2403	0.379875
0.40595	21.3803	10.2395	0.380264
0.407531	21.3807	10.2387	0.380661
0.409112	21.3811	10.2379	0.381063
0.410694	21.3815	10.2371	0.38146
0.412275	21.3819	10.2363	0.381851
0.413856	21.3823	10.2355	0.382248
0.415438	21.3826	10.2347	0.382647
0.417019	21.383	10.2339	0.383041
0.4186	21.3834	10.2331	0.383442
0.420182	21.3838	10.2323	0.383835
0.421763	21.3842	10.2315	0.384235
0.423345	21.3846	10.2307	0.384628
0.424926	21.385	10.2299	0.385031
0.426508	21.3854	10.2291	0.385431
0.428089	21.3858	10.2283	0.385826
0.429671	21.3862	10.2275	0.386223
0.431253	21.3866	10.2267	0.386623
0.432834	21.387	10.2259	0.387026
0.434416	21.3874	10.2251	0.387428
0.435998	21.3878	10.2243	0.387823
0.437579	21.3882	10.2236	0.388218
0.439161	21.3886	10.2228	0.388622
0.440743	21.389	10.2219	0.389023
0.442324	21.3894	10.2211	0.38942
0.443906	21.3898	10.2203	0.389822
0.445488	21.3902	10.2195	0.390224
0.44707	21.3906	10.2187	0.390629
0.448651	21.391	10.2179	0.391029
0.450233	21.3914	10.2171	0.391436
0.451815	21.3918	10.2163	0.39183
0.453397	21.3922	10.2155	0.392235
0.454979	21.3926	10.2147	0.392641
0.456561	21.393	10.2139	0.393036
0.458143	21.3934	10.2131	0.393444
0.459725	21.3939	10.2123	0.393845
0.461307	21.3943	10.2115	0.394253
0.462889	21.3947	10.2107	0.394651
0.464471	21.3951	10.2099	0.395061
0.466053	21.3955	10.2091	0.395462
0.467635	21.3959	10.2083	0.395866
0.469217	21.3963	10.2075	0.396269
0.470799	21.3967	10.2066	0.396675
0.472381	21.3971	10.2058	0.397076
0.473963	21.3975	10.205	0.39748
0.475545	21.3979	10.2042	0.397888
0.477127	21.3983	10.2034	0.398294
0.47871	21.3987	10.2026	0.398701
0.480292	21.3991	10.2018	0.399105
0.481874	21.3995	10.201	0.399509
0.483456	21.3999	10.2002	0.399921
0.485039	21.4003	10.1993	0.400326
0.486621	21.4007	10.1985	0.400734
0.488203	21.4011	10.1977	0.401138
0.489786	21.4016	10.1969	0.401546
0.491368	21.402	10.1961	0.401955
0.49295	21.4024	10.1953	0.402361
0.494533	21.4028	10.1945	0.402769
0.496115	21.4032	10.1936	0.403173
0.497698	21.4036	10.1928	0.403587
0.49928	20.4767	11.0466	0.476694
0.500866	20.4771	11.0458	0.477108
0.502452	20.4775	11.0449	0.477531
0.504038	20.478	11.0441	0.477951
0.505625	20.4784	11.0433	0.478374
0.507211	20.4788	11.0424	0.47879
0.508797	20.4792	11.0416	0.479212
0.510383	20.4796	11.0407	0.479626
0.51197	20.4801	11.0399	0.480053
0.513556	20.4805	11.0391	0.480476
0.515142	20.4809	11.0382	0.480888
0.516729	20.4813	11.0374	0.481316
0.518315	20.4817	11.0365	0.48173
0.519901	20.4822	11.0357	0.482149
0.521488	20.4826	11.0348	0.482576
0.523074	20.483	11.034	0.48299
0.524661	20.4834	11.0332	0.483418
0.526247	20.4838	11.0323	0.483837
0.527834	20.4843	11.0315	0.484257
0.52942	20.4847	11.0306	0.484684
0.531007	20.4851	11.0298	0.485098
0.532593	20.4855	11.029	0.485523
0.53418	20.4859	11.0281	0.485945
0.535766	20.4864	11.0273	0.486364
0.537353	20.4868	11.0264	0.48679
0.53894	20.4872	11.0256	0.487209
0.540526	20.4876	11.0247	0.487629
0.542113	20.4881	11.0239	0.488049
0.5437	20.4885	11.0231	0.48847
0.545286	20.4889	11.0222	0.488892
0.546873	20.4893	11.0214	0.489317
0.54846	20.4897	11.0205	0.489738
0.550047	20.4902	11.0197	0.490162
0.551633	20.4906	11.0188	0.490582
0.55322	20.491	11.018	0.491009
0.554807	20.4914	11.0171	0.491428
0.556394	20.4919	11.0163	0.49185
0.557981	19.5716	11.8568	0.571587
0.559572	19.572	11.856	0.571997
0.561163	19.5724	11.8552	0.572411
0.562754	19.5728	11.8544	0.572819
0.564345	19.5732	11.8535	0.573229
0.565936	19.5736	11.8527	0.573647
0.567527	19.5741	11.8519	0.574049
0.569118	19.5745	11.8511	0.574459
0.570709	19.5749	11.8502	0.574871
0.5723	19.5753	11.8494	0.575289
0.573891	19.5757	11.8486	0.575695
0.575482	19.5761	11.8478	0.576107
0.577073	19.5765	11.847	0.576515
0.578664	19.5769	11.8461	0.576927
0.580256	19.5773	11.8453	0.577335
0.581847	19.5778	11.8445	0.577747
0.583438	19.5782	11.8437	0.578157
0.585029	19.5786	11.8429	0.578571
0.586621	19.579	11.842	0.578976
0.588212	19.5794	11.8412	0.579384
0.589803	19.5798	11.8404	0.579796
0.591394	18.6673	12.6654	0.667316
0.59299	18.6677	12.6646	0.66769
0.594586	18.6681	12.6639	0.66806
0.596182	18.1433	12.7134	1.14329
0.597802	18.1447	12.7106	1.14469
0.599423	18.1461	12.7078	1.14608
0.601043	18.1475	12.7051	1.14747
0.602664	18.1489	12.7023	1.14886
0.604285	18.1502	12.6995	1.15024
0.605905	18.1516	12.6967	1.15163
0.607526	18.153	12.694	1.15302
0.609147	18.1544	12.6912	1.1544
0.610768	17.3619	13.2762	1.36191
0.6124	17.363	13.274	1.36301
0.614032	17.3641	13.2718	1.36412
0.615664	17.3652	13.2696	1.36521
0.617296	17.3663	13.2674	1.3663
0.618928	17.3674	13.2652	1.36741
0.620561	17.3685	13.263	1.3685
0.622193	17.3696	13.2608	1.3696
0.623825	17.3707	13.2586	1.37068
0.625458	17.3718	13.2564	1.37178
0.62709	17.3729	13.2543	1.37287
0.628723	17.374	13.2521	1.37396
0.630355	17.375	13.2499	1.37504
0.631988	17.3761	13.2477	1.37614
0.633621	17.3772	13.2456	1.37722
0.635254	17.3783	13.2434	1.37829
0.636886	17.3794	13.2412	1.37938
0.638519	17.3805	13.2391	1.38046
0.640152	17.3815	13.2369	1.38154
0.641785	17.3826	13.2348	1.38262
0.643418	17.3837	13.2326	1.38369
0.645051	17.3848	13.2305	1.38477
0.646684	17.3858	13.2283	1.38584
0.648318	17.3869	13.2262	1.38692
0.649951	17.388	13.224	1.38798
0.651584	17.3891	13.2219	1.38906
0.653218	17.3901	13.2198	1.39012
0.654851	17.3912	13.2176	1.39119
0.656485	17.3923	13.2155	1.39226
0.658118	17.3933	13.2134	1.39331
0.659752	17.3944	13.2112	1.39438
0.661386	17.3954	13.2091	1.39544
0.663019	17.3965	13.207	1.3965
0.664653	17.3976	13.2049	1.39757
0.666287	17.3986	13.2028	1.39862
0.667921	17.3997	13.2007	1.39967
0.669555	17.4007	13.1985	1.40073
0.671189	17.4018	13.1964	1.40178
0.672823	17.4028	13.1943	1.40283
0.674457	17.4039	13.1922	1.40389
0.676091	17.4049	13.1901	1.40493
0.677726	17.406	13.188	1.40598
0.67936	17.407	13.1859	1.40703
0.680994	17.4081	13.1839	1.40807
0.682629	17.4091	13.1818	1.40911
0.684263	17.4102	13.1797	1.41015
0.685898	17.4112	13.1776	1.41119
0.687532	17.4122	13.1755	1.41223
0.689167	17.4133	13.1735	1.41327
0.690802	17.4143	13.1714	1.4143
0.692436	17.4153	13.1693	1.41534
0.694071	17.4164	13.1673	1.41638
0.695706	17.4174	13.1652	1.4174
0.697341	17.4184	13.1631	1.41843
0.698976	17.4195	13.1611	1.41946
0.700611	17.4205	13.159	1.42049
0.702246	17.4215	13.157	1.42151
0.703881	17.4225	13.1549	1.42254
0.705516	17.4236	13.1529	1.42356
0.707152	17.4246	13.1508	1.42459
0.708787	17.4256	13.1488	1.4256
0.710422	17.4266	13.1468	1.42661
0.712058	17.4276	13.1447	1.42764
0.713693	17.4287	13.1427	1.42865
0.715329	17.4297	13.1407	1.42967
0.716964	17.4307	13.1386	1.43068
0.7186	17.4317	13.1366	1.43169
0.720236	17.4327	13.1346	1.4327
0.721871	17.4337	13.1326	1.43371
0.723507	17.4347	13.1306	1.43471
0.725143	17.4357	13.1286	1.43573
0.726779	17.4367	13.1265	1.43672
0.728415	17.4377	13.1245	1.43773
0.730051	17.4387	13.1225	1.43873
0.731687	17.4397	13.1205	1.43973
0.733323	17.4407	13.1185	1.44073
0.734959	17.4417	13.1166	1.44172
0.736595	17.4427	13.1146	1.44271
0.738232	17.4437	13.1126	1.44371
0.739868	17.4447	13.1106	1.4447
0.741504	17.4457	13.1086	1.4457
0.743141	17.4467	13.1066	1.44668
0.744777	17.4477	13.1047	1.44767
0.746414	17.4487	13.1027	1.44865
0.74805	17.4496	13.1007	1.44964
0.749687	17.4506	13.0988	1.45062
0.751324	17.4516	13.0968	1.45161
0.75296	17.4526	13.0948	1.45258
0.754597	17.4536	13.0929	1.45356
0.756234	17.4545	13.0909	1.45454
0.757871	17.4555	13.089	1.45551
0.759508	17.4565	13.087	1.45649
0.761145	17.4575	13.0851	1.45746
0.762782	17.4584	13.0831	1.45843
0.764419	17.4594	13.0812	1.4594
0.766056	17.4604	13.0793	1.46037
0.767694	17.4613	13.0773	1.46133
0.769331	17.4623	13.0754	1.4623
0.770968	17.4633	13.0735	1.46326
0.772606	17.4642	13.0716	1.46422
0.774243	17.4652	13.0696	1.46519
0.77588	17.4661	13.0677	1.46614
0.777518	17.4671	13.0658	1.4671
0.779155	17.4681	13.0639	1.46805
0.780793	17.469	13.062	1.46901
0.782431	17.47	13.0601	1.46996
0.784069	17.4709	13.0582	1.47091
0.785706	16.8487	13.3026	1.8487
0.787365	16.8489	13.3021	1.84893
0.789023	16.8492	13.3017	1.84916
0.790681	16.8494	13.3012	1.84939
0.79234	16.8496	13.3008	1.84962
0.793998	16.8498	13.3003	1.84985
0.795656	16.8501	13.2999	1.85007
0.797315	16.8503	13.2994	1.8503
0.798973	16.8505	13.2989	1.85052
0.800632	16.8508	13.2985	1.85075
0.80229	16.851	13.298	1.85098
0.803948	16.8512	13.2976	1.85121
0.805607	16.8514	13.2971	1.85144
0.807265	16.8517	13.2967	1.85166
0.808924	16.8519	13.2962	1.85189
0.810582	16.8521	13.2958	1.85212
0.812241	16.8523	13.2953	1.85234
0.813899	16.8526	13.2949	1.85256
0.815558	16.8528	13.2944	1.85279
0.817216	16.853	13.294	1.85301
0.818875	16.8532	13.2935	1.85324
0.820533	16.8535	13.2931	1.85346
0.822192	15.9486	14.1029	1.94857
0.823856	15.9487	14.1027	1.94865
0.82552	15.9487	14.1025	1.94875
0.827183	15.873	13.254	2.87298
0.8289	15.8732	13.2537	2.87317
0.830617	15.8734	13.2533	2.87337
0.832333	15.8736	13.2529	2.87357
0.83405	15.8738	13.2525	2.87376
0.835766	15.874	13.2521	2.87395
0.837483	15.8742	13.2517	2.87415
0.8392	15.8743	13.2513	2.87434
0.840917	15.8745	13.2509	2.87453
0.842633	15.8747	13.2505	2.87473
0.84435	15.8749	13.2502	2.87492
0.846067	15.8751	13.2498	2.87512
0.847783	15.8753	13.2494	2.87531
0.8495	15.8755	13.249	2.8755
0.851217	15.8757	13.2486	2.87569
0.852934	15.8759	13.2482	2.87589
0.854651	15.8761	13.2478	2.87608
0.856367	15.8763	13.2475	2.87627
